# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   54       2.022152319877e-10       2.043619360294e-14      -3.584193473363e-14       1.184278326429e-16       4.489824749232e-11       4.960038152083e-12      -8.807400482337e-15 
   55       2.050352579581e-10       2.163639685818e-14      -6.811010434865e-14       1.228751261286e-16       4.310143729847e-11       4.777607797218e-12      -9.062249419672e-15 
   56       2.078850667167e-10       2.287597673279e-14      -1.021972298184e-13       1.274046847796e-16       4.139658569594e-11       4.604344208483e-12      -9.392490358053e-15 
   57       2.107657941798e-10       2.415495225018e-14      -1.381066474024e-13       1.320164163927e-16       3.978275074645e-11       4.440265106262e-12      -9.771111997572e-15 
   58       2.136773822236e-10       2.547329862410e-14      -1.758388383157e-13       1.367102208488e-16       3.825627033043e-11       4.285124772868e-12      -1.016648956661e-14 
   59       2.166184894281e-10       2.683094644396e-14      -2.153913794628e-13       1.414859900840e-16       3.681059412332e-11       4.138397438396e-12      -1.054217386872e-14 
   60       2.195864018202e-10       2.822778086011e-14      -2.567588941719e-13       1.463436080605e-16       3.543611557200e-11       3.999260666570e-12      -1.085668032957e-14 
   61       2.225782929326e-10       2.966356307783e-14      -2.999334372554e-13       1.512829662516e-16       3.412284093282e-11       3.866824403083e-12      -1.107296068879e-14 
   62       2.255955364114e-10       3.113767609050e-14      -3.449058626443e-13       1.563040142241e-16       3.286947658032e-11       3.740915784952e-12      -1.118977969200e-14 
   63       2.286402074375e-10       3.264932016809e-14      -3.916646767078e-13       1.614067204097e-16       3.167609256444e-11       3.621441809640e-12      -1.121703894590e-14 
   64       2.317137733068e-10       3.419758229739e-14      -4.401955962334e-13       1.665910580472e-16       3.054138907891e-11       3.508150572388e-12      -1.116681010960e-14 
   65       2.348170469859e-10       3.578143290223e-14      -4.904815129418e-13       1.718570056450e-16       2.946261845547e-11       3.400622446753e-12      -1.105343116448e-14 
   66       2.379501406686e-10       3.739972256369e-14      -5.425024580018e-13       1.772045474447e-16       2.843550715802e-11       3.298261265144e-12      -1.089360268415e-14 
   67       2.411124193322e-10       3.905117874030e-14      -5.962355665454e-13       1.826336738843e-16       2.745417777684e-11       3.200285499354e-12      -1.070648410436e-14 
   68       2.443031087592e-10       4.073453731360e-14      -6.516566347417e-13       1.881443902104e-16       2.651271941142e-11       3.105928725522e-12      -1.051011351040e-14 
   69       2.475233664837e-10       4.244897550795e-14      -7.087452367108e-13       1.937367433075e-16       2.561044268677e-11       3.015107901321e-12      -1.030960940498e-14 
   70       2.507745489678e-10       4.419376120273e-14      -7.674805854481e-13       1.994108011620e-16       2.474755430115e-11       2.927875277814e-12      -1.010674026733e-14 
   71       2.540575650912e-10       4.596812603396e-14      -8.278400371541e-13       2.051666458540e-16       2.392356764597e-11       2.844217691333e-12      -9.903391715581e-15 
   72       2.573728464454e-10       4.777126556267e-14      -8.897990964798e-13       2.110043742280e-16       2.313726695827e-11       2.764053096561e-12      -9.701568749009e-15 
   73       2.607203176284e-10       4.960233944337e-14      -9.533314217720e-13       2.169240985654e-16       2.238667147320e-11       2.687227099610e-12      -9.503397990233e-15 
   74       2.640993665391e-10       5.146047159245e-14      -1.018408830319e-12       2.229259472556e-16       2.166899957646e-11       2.613509491096e-12      -9.311129927457e-15 
   75       2.675088146716e-10       5.334475035662e-14      -1.085001303594e-12       2.290100654678e-16       2.098063295679e-11       2.542590779226e-12      -9.127141156687e-15 
   76       2.709475023839e-10       5.525416503655e-14      -1.153076598082e-12       2.351766085592e-16       2.031801508185e-11       2.474163839633e-12      -8.953623303388e-15 
   77       2.744162335831e-10       5.718740172213e-14      -1.222598984209e-12       2.414257194294e-16       1.968061502071e-11       2.408193718073e-12      -8.791579340769e-15 
   78       2.779161333419e-10       5.914301035978e-14      -1.293530285913e-12       2.477575482373e-16       1.906844147200e-11       2.344690957444e-12      -8.641647468622e-15 
   79       2.814480475651e-10       6.111946397615e-14      -1.365830251865e-12       2.541722598123e-16       1.848113996891e-11       2.283629152043e-12      -8.504394081915e-15 
   80       2.850125258952e-10       6.311515754140e-14      -1.439456552630e-12       2.606700341770e-16       1.791797619074e-11       2.224943226037e-12      -8.380309588121e-15 
   81       2.886098046173e-10       6.512840683257e-14      -1.514364777821e-12       2.672510670699e-16       1.737781927445e-11       2.168527711930e-12      -8.269804224556e-15 
   82       2.922397895637e-10       6.715744729690e-14      -1.590508433261e-12       2.739155704678e-16       1.685912512611e-11       2.114235029028e-12      -8.173203875702e-15 
   83       2.959020390192e-10       6.920043291519e-14      -1.667838938135e-12       2.806637731090e-16       1.635991973251e-11       2.061873761905e-12      -8.090745890549e-15 
   84       2.995960491444e-10       7.125550532676e-14      -1.746306148698e-12       2.874959174716e-16       1.587827904951e-11       2.011256369811e-12      -8.022305449315e-15 
   85       3.033222020580e-10       7.332101686093e-14      -1.825860035367e-12       2.944122489912e-16       1.541389663036e-11       1.962355173350e-12      -7.966531705057e-15 
   86       3.070809443142e-10       7.539534256732e-14      -1.906449279736e-12       3.014130260056e-16       1.496674648778e-11       1.915169190976e-12      -7.921560098073e-15 
   87       3.108724865253e-10       7.747681328520e-14      -1.988020778664e-12       3.084985235965e-16       1.453660140365e-11       1.869676129610e-12      -7.885260490708e-15 
   88       3.146967913509e-10       7.956371568766e-14      -2.070519650288e-12       3.156690340519e-16       1.412302458636e-11       1.825831493878e-12      -7.855228456099e-15 
   89       3.185535614873e-10       8.165429232582e-14      -2.153889240022e-12       3.229248673300e-16       1.372536132818e-11       1.783567695353e-12      -7.828776566930e-15 
