# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   52       1.867339747152e-10       2.219318286546e-14      -1.586661753300e-13       6.433223535331e-17       6.850224153196e-11       1.534597197807e-11      -1.023022050086e-13 
   53       1.891782946168e-10       2.288935046715e-14      -2.196704648799e-13       6.672594042977e-17       6.601840039679e-11       1.478205588179e-11      -8.466940649423e-14 
   54       1.916659474871e-10       2.369498629827e-14      -2.838278916558e-13       6.916693823310e-17       6.365668454430e-11       1.425067007967e-11      -6.850383655538e-14 
   55       1.941900816341e-10       2.463976278222e-14      -3.488886657442e-13       7.165313994040e-17       6.140206099586e-11       1.374391686151e-11      -5.476314845781e-14 
   56       1.967557384587e-10       2.572210952890e-14      -4.141564316995e-13       7.418202753165e-17       5.925280237802e-11       1.326013063219e-11      -4.352892921634e-14 
   57       1.993709100706e-10       2.692986959338e-14      -4.793466634313e-13       7.675067767756e-17       5.720846785255e-11       1.279877251274e-11      -3.460046664699e-14 
   58       2.020431961394e-10       2.824784494378e-14      -5.441645508370e-13       7.935575933738e-17       5.526532774565e-11       1.235851147859e-11      -2.771222916870e-14 
   59       2.047797472537e-10       2.965764646497e-14      -6.083051968088e-13       8.199351592545e-17       5.341615730482e-11       1.193717585659e-11      -2.253048134927e-14 
   60       2.075872082804e-10       3.113754396233e-14      -6.714538142390e-13       8.465974747779e-17       5.165003045589e-11       1.153170482197e-11      -1.864989945130e-14 
   61       2.104706976310e-10       3.266673612565e-14      -7.333877316129e-13       8.735027814317e-17       4.995550952654e-11       1.113905271926e-11      -1.566993503324e-14 
   62       2.134306054657e-10       3.423961974737e-14      -7.943087196658e-13       9.006252162156e-17       4.833151764849e-11       1.075924895193e-11      -1.345159218334e-14 
   63       2.164649730309e-10       3.585447178875e-14      -8.545859480792e-13       9.279423705850e-17       4.677855190705e-11       1.039294197408e-11      -1.191254322037e-14 
   64       2.195703078314e-10       3.750930248667e-14      -9.146641186670e-13       9.554307234081e-17       4.529540618166e-11       1.004048916461e-11      -1.095162939331e-14 
   65       2.227414963997e-10       3.920184559941e-14      -9.750668926914e-13       9.830656166207e-17       4.387907265425e-11       9.701938556560e-12      -1.044800677281e-14 
   66       2.259717170648e-10       4.092954865231e-14      -1.036400318178e-12       1.010821230882e-16       4.252464331766e-11       9.377010566523e-12      -1.026029214261e-14 
   67       2.292523527219e-10       4.268956318354e-14      -1.099356257233e-12       1.038670561231e-16       4.122521148401e-11       9.065079724003e-12      -1.022570889098e-14 
   68       2.325752308645e-10       4.447913879304e-14      -1.164558304389e-12       1.066590610622e-16       3.997380526822e-11       8.765419890629e-12      -1.019348133544e-14 
   69       2.359400657362e-10       4.629691981067e-14      -1.232055626093e-12       1.094579246971e-16       3.876986313350e-11       8.478038456648e-12      -1.013478436913e-14 
   70       2.393483743783e-10       4.814189505135e-14      -1.301732245523e-12       1.122641733751e-16       3.761389955598e-11       8.202979129103e-12      -1.005364051187e-14 
   71       2.428012555780e-10       5.001301782171e-14      -1.373454886690e-12       1.150785921476e-16       3.650554345615e-11       7.940062072712e-12      -9.954664105002e-15 
   72       2.462993621586e-10       5.190920649325e-14      -1.447072373394e-12       1.179022356809e-16       3.544349167592e-11       7.688872378113e-12      -9.843083121911e-15 
   73       2.498428732694e-10       5.382934507553e-14      -1.522415028175e-12       1.207364391665e-16       3.442546245572e-11       7.448748530120e-12      -9.724760978405e-15 
